property_name	address	area	city	province	state	country	latitude	longitude	property_type	hotel_brand	hotel_star_rating	hotel_facilities	number_of_hotel_facilities	room_type	room_count	room_facilities	number_of_room_facilities	point_of_interest	number_of_POIs	image_count	positive_reviews_count	critical_reviews_count	guest_recommendation	site_review_count	site_review_rating	site_stay_service_quality_review_rating	site_stay_amenities_review_rating	site_stay_food_review_rating	site_stay_value_review_rating	site_stay_location_review_rating	site_stay_cleanliness_review_rating	uniq_id
FabHotel Majestica Inn Hitec City	Hotel Majestica 2-41/2/A, Sy.4, 2nd Floor, Pavan Priyanka Plaza, Kothaguda X Road, Kondapur	Hi-Tech City	Hyderabad	Hyderabad	Andhra Pradesh	India	17.46067821	78.36636925	Hotel	FabHotels	3	Banquet Facilities|Doctor on Call|Lift / Elevator|Lobby|Non Smoking Rooms|Parking Facilities Available|Front Desk|Multi Cuisine Restaurant |Locker Facility|Major Credit Cards Accepted|24 Hour Front Desk|Doorman|Air-Conditioning - Central|Power Backup|Gardens|Multi Lingual Staff|Wake-up Call / Service|Separate Sitting Area|Conference Facility |Smoking Rooms|Fire Place Available |Board Room|Food Facility|Newspapers In Lobby|Whirlpool Bath / Shower Cubicle|Internet / Fax (Reception area only)|Parking Facility|Internet Access|Restaurant|Room Service|Fire Safety|CCTV|Fire Exit Signs|First-Aid Kit at Front Desk|Speciality Restaurant	35	Deluxe room with free Wifi	60	Room Service |Air Conditioning |Basic Bathroom Amenities|Ceiling Fan|Internet Connection In Room|Shower Facility Available|Newspapers|Reading Lamps|Mineral Water| Hot / Cold Running Water|Housekeeping|Desk in Room|Extra Bed, Towels, Linens, Bedding (on request)|Breakfast Available|Window Opens|Makeup / Shaving Mirror|Premium Amenities / Toiletries|Safe - In - Room |HD / LCD Satellite TV |Sofa Table / Extra Seats |Soundproof Windows|Luggage Rack|Attached Bathroom|Complete Bedding|Curtains/Shades|Daily Room Cleaning|Dustbins|Extra Toilteries on Demand|In-room Storage Space|In-Room Safe|Phone Messaging Services|Room Door Fitted with Lock and Key|Room with Window/Ventilation|Rooms with Attached Bathrooms	34	Shilparamam|Cyber Tower|Hi-Tech City	3	28	84	12	84	96	4.1	3.9	4.1	4.1	4.3	4.4	4.4	36bd68c1744733b6d46166cf495ed361
First Choice Service Apartment	T 26 Block Dlf Phase 3	DLF Phase I I I	Gurgaon	Gurgaon	Haryana	India	28.4916812	77.094897	Service Apartment	null	0	Doctor on Call|Laundry Service Available|Parking Facilities Available|Front Desk|Power Backup	5	Executive  Room	14		0	Dlf Phase I I I|Sahara Mall|Guru Dronacharya Metro Station|Sikandarpur Metro Station|Vipul Agora Mall|Fluid Gym|Ambience Mall|MG Road metro Station	8	1	0	0	0	0	0	0	0	0	0	0	0	b13eefac6a37bfad34524de1c1450370
Executive Holiday	House No 15,20, Beside Krishna Apartment, Ram Krishna Path, North Srikrishna Puri.	Boring Road	Patna	Patna	Bihar	India	25.5940947	85.1375645	Guest House	null	3	Business Center |Internet Access - Surcharge|Laundry Service Available|Parking Facilities Available|Front Desk|Power Backup|Gardens|Room Service (24 Hours)|Outdoor Parking - Secured|Parking Facility|Room Service|Public Restrooms|Suites	13	Deluxe	82	Room Service |TV|Attached Bathroom	3	Lok Nayak Jayaprakash Airport|Boring Road|Patna Museum|Patna Railway Station|Phulwari Sharif|Mahavir Mandir	6	13	3	0	100	3	4.2	4.2	4.2	5	3.9	3.5	5	e70a34391e4b772188c3d305bcf592c4
Dream Mountain Resort	Madho Kunj, Sunil, Auli Road	Auli Road	Joshimath	Joshimath	Uttarakhand	India	30.55499024	79.55148565	Lodge	null	0	Doctor on Call|Parking Facilities Available|Front Desk|Locker Facility|Food Facility|Family Room|Parking Facility|Room Service|Fire Safety|Anti-Slip Ramps|Fire Exit Signs|First-Aid Kit at Front Desk|Public Restrooms	13	Deluxe	10	Telephone|Breakfast Available|TV|Room Heater|Complete Bedding|Curtains/Shades|Daily Room Cleaning|Sufficient Lighting	8	Auli Road|Joshimath	2	13	0	0	0	0	0	0	0	0	0	0	0	29074665cacb63aeccb77ff4b45e4e91
Diplomat Home stay	9236, c9, Vasant Kunj	Vasant Kunj	Delhi	Delhi	Delhi	India	28.5273352	77.1515453	Hotel	null	0	Doctor on Call|Dry Cleaning|Laundry Service Available|Lobby|Parking Facilities Available|Front Desk|Locker Facility|24 Hour Front Desk|Luggage Storage|Power Backup|Express Check-In / Check-Out|Audio - Visual Equipment|Fax Machine|Vegetarian Food / Jain Food Available|Extra Person / Child - Share the same room|Car Rental|Taxi Services|Newspapers In Lobby|Children's Park|Room Service (24 Hours)|Baggage Room|Parking Facility|Internet Access|Room Service|CCTV|First-Aid Kit at Front Desk|Public Restrooms|Stamps and Mailing Facility	28	Luxury Room	4	Room Service |Air Conditioning |Alarm Clock|Iron / Ironing board available|Internet Connection In Room|Shower Facility Available|Breakfast Available (surcharge)|Newspapers|Reading Lamps|Shower Caps Available|Mineral Water|Premium Beddings / Hypo-Allergenic |Shoe Shine| Hot / Cold Running Water|Housekeeping|Desk in Room|Extra Bed, Towels, Linens, Bedding (on request)|Breakfast Available|Toiletries|Window Opens|Safe - In - Room |Wardrobe|Mirror|Dressing Area|Luggage Rack|Curtains/Shades|Daily Room Cleaning|Dustbins|In-room Storage Space|In-Room Safe	30	South Delhi|Vasant Kunj	2	10	0	0	0	0	0	0	0	0	0	0	0	1025676d3a804a31dac33af6559ecb95
Elis Hospitality Service Apartment,Prahladnagar	401, 402 Narayan Krupa Acarde Behind Safal Pagasus, Anandnagar Road, Prahlad Nagar	Ring Road	Ahmedabad	Ahmedabad	Gujarat	India	23.0119698	72.5098864	Service Apartment	null	0	Doctor on Call|Internet Access - Surcharge|Laundry Service Available|Lift / Elevator|Parking Facilities Available|Front Desk|Luggage Storage|Wake-up Call / Service|Room Service	9	Executive Room	2	Room Service |Basic Bathroom Amenities|Ceiling Fan|Telephone| Hot / Cold Running Water|Housekeeping|TV|Mirror|Luggage Rack|Attached Bathroom|Dustbins|Western Toilet Seat	12	Indian Institute of Management|Ring Road|Vastrapur Railway Station	3	29	0	0	0	0	0	0	0	0	0	0	0	04031a1a6a4916709eadaf84a86b784e
Dhanhills Hotel	79/3, Kondiba Shinde Marg, Panchgani Next to St. Xavier's International School.	Khingar Road	Panchgani	Panchgani	Maharashtra	India	17.9153964	73.8016431	Hotel	null	0	Swimming Pool|Business Center |Internet Access - Surcharge|Laundry Service Available|Parking Facilities Available|Front Desk|Multi Cuisine Restaurant |Power Backup|Gardens|Internet Access Free|Outdoor Parking - Secured|Parking Facility	12	Deluxe Non AC Room	12	Room Service |Basic Bathroom Amenities|Cable / Satellite / Pay TV available|Ceiling Fan|TV	5	Cricket Ground|Panchgani Gliding Region|Khingar Road|Naoroji Stadium|Mount Malcolm|Table Land|Lord Karthikeya Temple|On Wheelz Amusement Park|Shivaji Chowk|Bus Stand|MRA	11	15	3	1	100	4	4	4.5	3.5	3.5	4.3	4	3.5	72b199c7466420bd6a1b5af0e3659a6d
Dreamland Kashmir Cottage	Laripora, Pahalgam, Kashmir, JandK, India, 192101	Laripora	Pahalgam	Pahalgam	Jammu and Kashmir	India	34.0182287	75.3179863	Cottage	null	2	Laundry Service Available|Parking Facilities Available|Front Desk|Power Backup|Gardens|Internet Access Free|Outdoor Parking - Secured|Parking Facility|Room Service|Porter Services Available|Speciality Restaurant	11	Deluxe Double Bedroom	8	Cable / Satellite / Pay TV available|Internet Connection In Room|Telephone|Shower Facility Available| Hot / Cold Running Water|Housekeeping|Extra Bed, Towels, Linens, Bedding (on request)|Toiletries|Window Opens|Slippers|Hill View from all Rooms|Coffee Table|HD / LCD Satellite TV |Sofa Table / Extra Seats |TV|Room Heater|Mirror|Movies &amp; Games on demand|Clothes Hook in Bathroom|Complete Bedding|Daily Room Cleaning|Dustbins|Extra Toilteries on Demand|Room Door Fitted with Lock and Key|Room with Window/Ventilation|Rooms with Attached Bathrooms|Sanitary Bin|Sufficient Lighting|Western Toilet Seat	29	Aru Valley|Laripora	2	24	7	3	80	10	4	4	4.1	4.2	4	3.7	4.2	6d913c1eef5946a312e5a5029650c852
dreamgoa holiday homes	next to golden tulip hotel , candolim.	Calangute	Panaji	Panaji	Goa	India	15.4909301	73.8278496	Service Apartment	null	0	Swimming Pool|Health Club / Gym Facility Available|Laundry Service Available|Lift / Elevator|Parking Facilities Available|Locker Facility|Power Backup|Parking Facility	8	1BHK	8	Room Service |Alarm Clock|Ceiling Fan| Hot / Cold Running Water|Mirror	5	Calangute|Boat Rides|Kala Academy	3	7	0	0	0	0	0	0	0	0	0	0	0	b75f4f44cfce7d3f6e96cc72d37d5d92
Eswar Residency	beside prakash lodge,srikalahasti	Opp Srikalahsteeswara Swamivari Devastanam, Sannidhi Street	Srikalahasti	Srikalahasti	Andhra Pradesh	India	13.8017623	79.7267483	Lodge	null	1	Lobby|Front Desk|Parking Facility|Room Service	4	Double Bed Room	8	Room Service |Basic Bathroom Amenities|Ceiling Fan|Telephone|TV|Mirror	6	Opp Srikalahsteeswara Swamivari Devastanam, Sannidhi Street	1	2	0	0	0	0	0	0	0	0	0	0	0	0b494ef2fda92cc5ab64dd17d594f567
Evergreen Suites Defence Colony	A-153, Defence Colony	Defence Colony	Delhi	Delhi	Delhi	India	28.57622739	77.23240772	BnB	null	0	Business Center |Concierge|Currency Exchange|Disabled Friendly Facilities |Doctor on Call|Dry Cleaning|Internet Access - Surcharge|Laundry Service Available|Lift / Elevator|Lobby|Parking Facilities Available|Front Desk|Multi Cuisine Restaurant |Locker Facility|Non Smoking Hotel|Local Tour / Travel Desk|24 Hour Front Desk|Luggage Storage|Doorman|Air-Conditioning - Central|Power Backup|Express Check-In / Check-Out|Gardens|Wake-up Call / Service|Suitable For Children|Separate Sitting Area|Coffee Shop / Cafe|ATM / Banking|Fax Machine|Kitchen available (home cook food on request)|Electronic / Magnetic Keys|Cell Phone Rental|Pick Up and Drop (Rly Station, Bus Stand, Temple)|Extra Person / Child - Share the same room|Car Rental|Express Laundry|Water Dispenser Available|Taxi Services|City Shuttle Service|Food Facility| Drivers Rest Room|Newspapers In Lobby|Postal / Parcel Services|Room Service (24 Hours)|Air / Rail Booking|Courier Service|Internet / Fax (Reception area only)|Adjoining Rooms|RO Water Purification System|Outdoor Parking - Secured|Parking Facility	51	Queen Room	14	Room Service |Air Conditioning |Basic Bathroom Amenities|Cable / Satellite / Pay TV available|Ceiling Fan|Hairdryer (on request)|Iron / Ironing board available|Tea Coffee Kettle / Maker|Internet Connection In Room|Telephone|Newspapers|Mineral Water|Shoe Shine| Hot / Cold Running Water|Housekeeping|Extra Bed, Towels, Linens, Bedding (on request)|Breakfast Available|Toiletries|Window Opens|Slippers|Safe - In - Room |Wardrobe|HD / LCD Satellite TV |Split A.C's|TV|Room Heater|Mini Refrigerator|Attached Bathroom|Bedside Table|Daily Room Cleaning|Modern Toilet Facilities	31	South Delhi|Defence Colony|Delhi High Court|Sarai Kale Khan Bus Terminus|Lajpat Nagar|Lodhi Gardens|Lajpat Nagar Market|Jawaharlal Nehru Stadium|Embassy of Spain|Moolchand Medcity|Safdarjang Hospital|Thyagaraj Sports Complex|AIIMS|Khan Market|INA Market	15	10	48	4	92	52	4.3	4.4	4.4	4.4	4.4	4.2	4.5	d8d4253747207427c9dd219b78096f9e
Divine Holiday Home	DC Office Road,Tankipora,Srinagar	Others	Srinagar	Srinagar	Jammu and Kashmir	India	34.11864447	74.7956305	Hotel	null	0	Airport Transfer Available / Surcharge|Doctor on Call|Laundry Service Available|Lobby|Front Desk|Local Tour / Travel Desk|Power Backup|Wake-up Call / Service	8	Double Deluxe Room	10	Alarm Clock|Basic Bathroom Amenities|Cable / Satellite / Pay TV available|Tea Coffee Kettle / Maker| Hot / Cold Running Water	5	Others|Pir Haji Muhammed Ziarat|Hari Parbat Fort|Dastgir Sahib|Gandhi Memorial College	5	6	1	0	0	1	3	5	5	3	5	1	3	cb85a19718725250b8b1f77ac0ef749e
EVEREST COMFORTS	#1/1, 3rd Cross, Poornaiah Chatram Road, Opp. Upparpet Police Station,  Bangalore-560053	Gandhi Nagar/ Majestic / City Railway Station	Bangalore	Bangalore	Karnataka	India	12.97410501	77.57439607	Hotel	null	1	Laundry Service Available|Lift / Elevator|Parking Facilities Available|Front Desk|Power Backup|Room Service (24 Hours)	6	STANDARD NON A/C Room	18	Room Service |Ceiling Fan|Mineral Water| Hot / Cold Running Water|Housekeeping|Desk in Room|Extra Bed, Towels, Linens, Bedding (on request)|Wardrobe|TV|Mirror|Luggage Rack|Attached Bathroom	12	Ub City Mall|Deputy High Comission of United Kingdom|Bangalore Golf Club|Consulate of Oman|consulate of Italy|Sree Kanteerava Stadium|Consulate General of France|Cubbon Park|Government S.K.S.J. Technology Institute|BMTC Public Relation Office|Vikram Hospital|Tipu Sultans Palace|Attara Kacheri|KR Market Bus Stand|Consulate of Japan|Sri Krishnarajendra Silver Jubilee Technological Institute|Bangalore City Railway Station|Kalasipalya Bus Depot|Mubeen Embassy|Mallya Hospital|Consulate of Canada|Gandhi Nagar/ Majestic / City Railway Station|Jawaharlal Nehru Planetarium|Consulate of Belgium|Income Tax Department|Consulat de la Republique Francaise|Vidhana Soudha|Majestic Bus Terminus	28	7	49	19	69	68	3.5	3.3	3.4	3.2	3.6	3.9	3.5	8c8d86699b3958ce9456fe5673685fc6
Eagle Mountain	Eagle mountain Bison valley road, Ottamaram (pothamedu road) Munnar -685612	Bison Valley Road	Munnar	Munnar	Kerala	India	10.0358315	77.0822448	Resort	null	3	Banquet Facilities|Currency Exchange|Doctor on Call|Dry Cleaning|Laundry Service Available|Front Desk|Multi Cuisine Restaurant |24 Hour Front Desk|Medical Assistance Available|Welcome Drinks|Power Backup|Fax Machine|Newspapers In Lobby	13	Valley view Room	12	Balcony / Terrace|Cable / Satellite / Pay TV available|Crockery / Cutlery|Iron / Ironing board available|Internet Connection In Room|Telephone|Breakfast Available (surcharge)|Newspapers|Mineral Water| Hot / Cold Running Water|Housekeeping|Breakfast Available|Window Opens|Makeup / Shaving Mirror|Coffee Table|HD / LCD Satellite TV |International Switch Plugs (on request)|TV|Mirror|Local Calls Free|Bedside Table|Daily Room Cleaning|Do-Not-Disturb Notice|Ice Bucket on Demand|In-room Storage Space|Modern Toilet Facilities|Western Toilet Seat	27	Roman Catholic Church|Sita Devi Lake|Anamudi Peak|Mattupetty Lake and Dam|Power House Waterfall|Bison Valley Road|Spices Market	7	25	29	1	96	30	4.7	4.8	4.6	4.5	4.8	4.2	5	a4ec6e38eb22b575f3a448deeb655d48
Feel Factor	Camp Feel Factor, Kaudiyala, muni ki rethi, Rishikesh Devprayag Road, Tehri Garhwal, Uttarakhand  249192.	Others	Rishikesh	Rishikesh	Uttarakhand	India	30.0869281	78.2676116	Tent	null	0	Doctor on Call|Dry Cleaning|Front Desk|Locker Facility|24 Hour Front Desk|Newspapers In Lobby|Room Service (24 Hours)|Parking Facility|Internet Access|Room Service|Fire Safety|CCTV|Fire Exit Signs|First-Aid Kit at Front Desk|Full Time Operation for All 7 Days	15	Tent	10	Room Service |Basic Bathroom Amenities|Cable / Satellite / Pay TV available|Telephone|Newspapers|Reading Lamps|Mineral Water| Hot / Cold Running Water|Housekeeping|Desk in Room|Extra Bed, Towels, Linens, Bedding (on request)|Toiletries|TV|Mirror|Luggage Rack|Attached Bathroom|Curtains/Shades|Daily Room Cleaning|Do-Not-Disturb Notice|Dustbins|In-Room Safe	21	Triveni Ghat|Others|Rishikesh Railway Station	3	7	0	0	0	0	0	0	0	0	0	0	0	275034981f4cc28d008ab817434ffd65
Even Suites - Koramangala	#MIG 53, 2nd Cross, 5th Block, KHB Colony, Behind Ganesha Temple, Koramangala, Bangalore	Koramangala	Bangalore	Bangalore	Karnataka	India	12.93566799	77.61859131	Service Apartment	null	0	Doctor on Call|Laundry Service Available|Lift / Elevator|Lobby|Parking Facilities Available|Front Desk|Locker Facility|Power Backup|Newspapers In Lobby|Outdoor Parking - Secured|Parking Facility|Room Service	12	Deluxe AC Room	19	Room Service |Ceiling Fan	2	Ub City Mall|Garuda Mall|Sree Kanteerava Stadium|Koramangala|Chinnaswamy Cricket Stadium|Indian Institute of Astrophysics|Christ University|Koramangala Indoor Stadium	8	4	2	2	50	4	2.5	2.3	2.8	1	2.8	2.8	1	3b17450e4d9087d9eca1c26d37e153f2
Dom Joao's Guest House	H No. 99/7-A, Calangute-Baga Road, Calangute, Baga, Goa 403516	Baga Area	Goa	Goa	Goa	India	15.5580178	73.7542211	Resort	null	1	Doctor on Call|Local Tour / Travel Desk| Bike on Rent|Car Rental	4	Ac Room	8	Attached Bathroom	1	Candolim Bus Stop|Calangute Beach|Baga Area|Titos lane, baga|Baga Beach|Calangute Bus Stand|North Goa|Candolim Beach	8	12	0	0	0	0	0	0	0	0	0	0	0	36fd042330883a511c6520dee9943777
ECOGREEN HOMESTAY	Ecogreen Homestay Kerala,Valummal House, Service Road, Near Potta Ashram, Potta P.O, Chalakudy, Kerala 680722, India	Chalakudy	Thrissur	Thrissur	Kerala	India	10.5276416	76.2144349	Homestay	null	1	Lobby|Parking Facilities Available|Front Desk|Local Tour / Travel Desk|24 Hour Front Desk|Air-Conditioning - Central|Power Backup|First-Aid Kit at Front Desk	8	DOUBLE DELUXE AC ROOM	4	Room Service |Air Conditioning |Basic Bathroom Amenities|Cable / Satellite / Pay TV available|Ceiling Fan|Telephone|Newspapers|Mineral Water| Hot / Cold Running Water|Housekeeping|Desk in Room|Toiletries|TV|Mirror|Dressing Area|Luggage Rack|Attached Bathroom	17	Thrissur Station|Chalakudy|Heritage Garden|Vadakkunnathan Temple|Tomb of Shakthan Thampuran	5	7	0	0	0	0	0	0	0	0	0	0	0	8d2140cccc6bbbba2e98fb9830ce693f
Eshani Guest House	Natundihi (Near Local Board), Jhargram PaschimMedinipur	Medinipur	Medinipur	Medinipur	West Bengal	India	22.4308892	87.3214908	Guest House	null	0	Doctor on Call|Parking Facilities Available|Front Desk|24 Hour Front Desk|Baggage Room|Adjoining Rooms|RO Water Purification System|Outdoor Parking - Secured|Parking Facility|Room Service|Recreation Zone|Anti-Slip Ramps|First-Aid Kit at Front Desk|Public Restrooms	14	Double Bed Non AC Room	9	Room Service |Alarm Clock|Basic Bathroom Amenities|Ceiling Fan|Mineral Water|Primium Bathrooms|Mirror|Curtains/Shades|Dustbins|Extra Toilteries on Demand|Room Door Fitted with Lock and Key|Room with Window/Ventilation|Rooms with Attached Bathrooms|Sanitary Bin	14	Medinipur	1	5	0	0	0	0	0	0	0	0	0	0	0	8cbf59b6a6ad40b7a7b3cb4737e25c12
DUDHWA TIGERHINO RESORT	Dudhwa National Park Rd, Pallia, Lakhimpur Kheri - 262902, 6th Km Stone, Palia Kalan		Bahraich	Bahraich	Uttar Pradesh	India	27.9490794	80.7824012	Resort	null	0	Doctor on Call|Front Desk|Power Backup|Wake-up Call / Service|Parking Facility|Room Service	6	STANDARD ROOM	12		0		0	4	0	0	0	0	0	0	0	0	0	0	0	ddb366dc1ed68ada9d3179908545f70b
Devonshire Greens	Attukad Waterfall Road, Pallivasal P.O	Chinnakanal	Munnar	Munnar	Kerala	India	10.04923818	77.0567164	Resort	null	5	Doctor on Call|Dry Cleaning|Health Club / Gym Facility Available|Internet Access - Surcharge|Laundry Service Available|Lift / Elevator|Non Smoking Rooms|Parking Facilities Available|Multi Cuisine Restaurant |Major Credit Cards Accepted|24 Hour Front Desk|Luggage Storage|Medical Assistance Available|Welcome Drinks|Power Backup|Gardens|Smoking Rooms|Disabled Friendly Rooms|Express Laundry|Internet Access Free|Newspapers In Lobby|Parking Facility|Room Service	23	Valley View Room	16	Room Service |Bathrobe (on request) |Basic Bathroom Amenities|Cable / Satellite / Pay TV available|Ensuite / Private Bathroom|Shower Facility Available|Breakfast Available (surcharge)|Newspapers|Reading Lamps|Shower Caps Available|Mineral Water|Premium Beddings / Hypo-Allergenic | Hot / Cold Running Water|Housekeeping|Desk in Room|Extra Bed, Towels, Linens, Bedding (on request)|Breakfast Available|Toiletries|Window Opens|Makeup / Shaving Mirror	20	Spices Market|Chinnakanal	2	8	71	5	81	76	4.6	4.6	4.5	4.8	4.6	4.6	4.8	d11eeeeb14d7c8555c30f11e909b106f
Erica Ocean Barnala	Handiaya Chowk, Barnala, Punjab 148101	Handiaya Chowk	Barnala	Barnala	Punjab	India	30.3819446	75.5467979	Resort	null	1	Doctor on Call|Parking Facilities Available|Front Desk|Power Backup|Newspapers In Lobby|Family Room|Outdoor Parking - Secured|Parking Facility|Room Service|Public Restrooms	10	Standard Room	5	Room Service |Housekeeping|Daily Room Cleaning|Dustbins|Sufficient Lighting	5	Handiaya Chowk	1	7	0	0	0	0	0	0	0	0	0	0	0	cce5ab29399c811a7ce4b5f33b735fe9
Ever Green Estate Stay	murnad road, Madikeri	Madikeri	Coorg	Coorg	Karnataka	India	12.4136505	75.7426657	Homestay	null	1		0	Standard room	3	Room Service |Basic Bathroom Amenities|Housekeeping	3	Mercara Downs Golf Club|Madikeri|Gaddige|Madikeri Fort|Omkareshwara temple|Madikeri Bus stand	6	3	0	0	0	0	0	0	0	0	0	0	0	3117ad96c88f5d8b122fd507e5275998
Eden Garden Guest House	Chandanwari Road, Pahalgam, Anantnag - 192126, Pahalgam	Chandanwari Road	Pahalgam	Pahalgam	Jammu and Kashmir	India	33.9813634	75.3200528	Guest House	null	0	Doctor on Call|Lobby|Parking Facilities Available|Front Desk|24 Hour Front Desk|Medical Assistance Available|Power Backup|Nature Walk|Newspapers In Lobby|Room Service (24 Hours)|STD / ISD|Internet / Fax (Reception area only)|Parking Facility|Fire Safety|CCTV|Fire Exit Signs|First-Aid Kit at Front Desk|Paid Transfers|Stamps and Mailing Facility	19	Double Bedded Room	7	Room Service |Alarm Clock|Basic Bathroom Amenities|Housekeeping|Attached Bathroom	5		0	10	0	0	0	0	0	0	0	0	0	0	0	967bf0d2dea13baa1dd1ffdb62f8ffd9
